"popularity","duration_ms","explicit","danceability","tempo","genre_numeric","popularity_artist"
59,110826,0,0.74,103.994,85,57.5
76,238746,0,0.693,104.114,91,57.5
58,379241,0,0.287,176.437,85,57.5
54,223066,0,0.691,121.664,85,57.5
56,206493,0,0.517,114.891,85,57.5
42,111631,0,0.311,136.58,85,57.5
39,139800,1,0.794,86.292,19,39
59,157779,0,0.769,81.485,104,29.5
0,136058,0,0.803,106,16,29.5
0,195368,0,0.615,113.064,16,0
57,139109,0,0.215,88.886,80,57
42,134670,0,0.703,163.99,36,42
29,197761,0,0.312,116.634,39,29
36,193653,0,0.394,112.325,48,36
41,224522,0,0.535,145.96,75,41
44,212957,0,0.668,142.047,30,44
51,172000,0,0.574,149.955,30,51
52,211946,0,0.471,82.971,78,26
0,256933,0,0.472,168.561,98,26
43,186810,0,0.632,173.942,78,43
35,170693,0,0.24,169.672,85,35
12,172000,0,0.878,140.046,67,12.5
13,133000,0,0.866,164.975,67,12.5
19,325493,0,0.286,83.885,51,19
46,185360,0,0.549,105.3,48,46
37,238586,0,0.542,131.956,114,40.6666666666667
44,213879,0,0.569,114,114,40.6666666666667
41,304140,0,0.578,123.976,114,40.6666666666667
24,246960,0,0.76,142.012,2,21.5
19,212893,0,0.324,128.375,2,21.5
49,305000,0,0.371,137.92,64,49
74,283493,0,0.373,104.959,37,74
30,170346,1,0.559,129.995,39,30
71,260173,0,0.533,140.167,48,71
17,331874,0,0.566,173.99,28,17
45,165789,0,0.714,152.026,10,45
59,196258,0,0.616,122.077,45,59
0,205453,1,0.583,97.675,61,15
30,217838,0,0.748,84.027,61,15
53,331319,0,0.486,168.024,87,53
33,289026,0,0.626,125.991,64,34
35,262320,0,0.711,126.032,63,34
0,237573,0,0.705,172.021,105,0
54,240640,0,0.601,60.161,112,60
64,303973,0,0.607,76.083,33,60
62,252266,0,0.698,94.085,112,60
55,246743,1,0.72,110.026,33,55
28,178200,0,0.52,134.074,59,27
26,51093,0,0.555,92.934,59,27
42,194641,0,0.43,102.007,18,42
64,187500,1,0.419,62.829,95,64
52,143500,0,0.732,150.067,95,52
54,202500,0,0.739,127.857,95,54
32,242580,0,0.677,93.115,33,32
24,90703,0,0.483,81.884,33,24
40,187733,0,0.661,119.974,35,44.8888888888889
38,219906,0,0.693,81.024,100,44.8888888888889
33,286956,0,0.481,105.418,103,44.8888888888889
44,193733,0,0.611,113.946,103,44.8888888888889
35,186873,0,0.578,130.997,35,44.8888888888889
57,213306,0,0.62,127.96,100,44.8888888888889
51,214603,0,0.55,159.911,35,44.8888888888889
53,213306,0,0.468,95.852,100,44.8888888888889
53,155289,0,0.714,67.589,56,44.8888888888889
16,145400,0,0.684,183.806,67,16
62,210000,0,0.0661,70.273,102,62
28,248253,0,0.527,79.704,105,28
39,157560,0,0.605,120.037,36,40
41,167395,0,0.767,114.113,36,40
37,196373,0,0.469,144.32,13,37
43,297253,0,0.764,100.061,56,43
51,143080,0,0.301,77.356,56,51
47,282272,0,0.513,87.963,56,47
63,238252,0,0.572,85.035,56,63
65,302026,0,0.705,115.959,56,65
46,295764,0,0.434,169.896,56,46
62,325933,0,0.504,114.772,56,62
60,319635,0,0.703,110.03,56,60
9,179999,0,0.63,121.965,5,9
48,160644,0,0.682,124.027,5,48
48,160644,0,0.682,124.027,46,48
38,214240,0,0.64,130.019,65,38
28,264228,0,0.342,110.039,73,28
42,196800,0,0.466,98.966,61,42
41,272733,0,0.372,82.598,88,41
32,280546,0,0.447,150.066,49,32
39,176217,1,0.8,137.923,36,39
23,222459,1,0.625,126.238,59,24.5
26,216693,0,0.503,107.649,59,24.5
24,265184,0,0.688,120.337,8,24
27,322746,0,0.552,177.642,96,27
49,184918,0,0.721,122.025,24,49
11,174160,0,0.558,146.581,59,11
35,301673,0,0.329,185.156,87,37.1666666666667
38,222213,0,0.472,92.904,34,37.1666666666667
34,195680,0,0.3,163.767,34,37.1666666666667
38,222213,0,0.472,92.904,86,37.1666666666667
41,265706,0,0.389,175.954,86,37.1666666666667
37,256386,0,0.592,138.011,34,37.1666666666667
20,499116,0,0.768,144.037,112,20
18,377866,0,0.746,156.959,112,18
0,217213,0,0.452,124.649,3,0
16,162413,0,0.574,120.046,109,16
30,270920,0,0.655,143.461,96,30
19,209723,0,0.555,146.4,2,19
1,268426,0,0.666,125.637,91,1
26,153442,0,0.703,121.948,84,26
63,141204,0,0.717,102.996,84,63
47,168196,0,0.617,121.828,54,47
67,132746,0,0.777,106.956,104,67
24,197256,1,0.542,82.402,19,24
39,217933,0,0.381,98.3,41,39
77,204013,0,0.564,175.924,91,77
19,208627,0,0.476,152.954,50,19
19,236000,0,0.719,94.824,112,19
76,264066,0,0.36,74.807,4,76
27,186107,0,0.701,111.979,26,27
42,131666,0,0.207,178.044,64,42
37,437760,0,0.77,125.003,110,37
31,953946,0,0.494,76.707,105,31
40,214674,0,0.736,135.026,36,40.5
41,208039,0,0.742,142.009,36,40.5
49,246486,0,0.568,147.916,56,49
34,341923,0,0.29,155.974,35,34
46,247590,0,0.311,165.559,56,46
46,258088,0,0.717,135.963,56,46
58,225873,0,0.402,84.261,82,58
35,235933,0,0.257,146.571,35,35
32,212068,0,0.619,72.265,17,32
12,140266,0,0.587,168.225,53,12
22,262706,0,0.601,120.328,8,22
63,161270,0,0.725,124.004,16,61
60,161344,0,0.539,119.011,16,61
60,181305,0,0.645,140.015,6,61
40,219328,0,0.499,174.087,48,38
36,241861,1,0.418,94.449,48,38
35,290112,1,0.328,111.542,87,35
40,228514,0,0.0667,76.904,102,37
34,184000,0,0.335,90.807,102,37
23,116760,0,0.582,133.161,8,23
17,399266,0,0.737,123.619,14,17
40,231535,0,0.461,140.016,111,40
46,300202,0,0.724,91.995,56,46
39,178661,0,0.307,153.788,100,40
41,196744,0,0.489,172.135,100,40
52,215261,0,0.437,129.822,40,50.5
49,206397,0,0.281,74.067,40,50.5
69,217106,0,0.648,128.115,59,68
77,322339,0,0.521,120.117,72,68
59,236529,0,0.608,123.018,59,68
67,279893,0,0.501,83.046,59,68
52,469995,0,0.775,120.01,24,52
46,210560,0,0.477,87.798,113,46
22,176200,0,0.581,65.531,27,37
18,212000,0,0.485,89.003,27,37
71,124160,0,0.689,115.835,27,37
0,163320,0,0.626,151.466,41,0
0,163320,0,0.626,151.466,41,0
63,140463,0,0.766,95.054,52,63
45,435141,0,0.881,95.014,10,45
49,112236,0,0.606,85.448,95,49
46,289133,0,0.677,102.036,56,46
43,214026,0,0.602,192.286,36,43
25,241319,0,0.507,134.933,51,23
21,214600,0,0.257,176.91,51,23
17,239013,0,0.354,105.108,109,17
44,210000,0,0.69,80.001,56,44
44,202314,1,0.823,120.854,56,44
0,173906,0,0.751,118.11,9,33
66,171466,0,0.556,199.373,9,33
24,253173,0,0.758,151.819,28,24
70,239133,0,0.778,115.4,26,70
15,155533,0,0.4,121.14,53,14.2
13,175613,0,0.552,108.319,53,14.2
14,228533,0,0.323,82.635,53,14.2
13,243240,0,0.476,79.05,53,14.2
16,142053,0,0.523,90.362,53,14.2
57,221600,0,0.573,149.978,33,57
36,358945,0,0.444,166.033,111,36
0,225253,0,0.399,74.241,68,0
43,102701,0,0.63,163.758,97,43
43,97041,0,0.559,167.779,78,43
44,345253,0,0.481,133.93,10,44
24,149333,0,0.586,109.875,93,24
75,216933,0,0.451,122.444,3,40
82,264306,0,0.559,84.581,38,40
1,202053,0,0.476,140.408,72,40
4,260808,0,0.573,88.418,72,40
80,334666,0,0.427,104.655,4,40
75,216933,0,0.451,122.444,72,40
1,232412,0,0.417,105.542,38,40
2,260808,0,0.573,88.418,38,40
38,259738,0,0.595,115.99,113,38
45,168937,0,0.536,147.969,50,45
43,240000,0,0.63,140.071,63,44
45,225756,0,0.788,130.045,63,44
44,216320,0,0.586,161.353,36,44
10,75613,0,0.248,109.609,43,10
26,384999,0,0.0899,79.274,114,26.5
27,287854,0,0.209,70.92,114,26.5
35,283786,0,0.556,93.287,97,35
0,179710,0,0.423,88.36,102,0
19,151520,0,0.492,94.983,51,19
47,372826,0,0.245,146.345,41,47
22,215753,0,0.329,73.139,77,22
57,266906,0,0.61,116.98,6,54
51,255520,0,0.422,170.19,6,54
57,201749,0,0.397,89.862,20,57
28,249464,0,0.521,114.989,23,28
51,176210,0,0.578,123.937,95,51
21,540030,0,0.51,81.499,19,21
21,330973,0,0.743,125.838,11,21
23,180800,0,0.517,150.014,70,23
22,174393,0,0.616,122.055,51,22.5
23,265357,0,0.451,82.989,51,22.5
27,640724,0,0.561,141.985,25,27
8,514575,0,0.805,124.001,25,8
76,129589,0,0.639,103.966,107,76
34,173840,0,0.498,89.069,51,34
10,182073,0,0.784,131.987,67,10
45,209351,1,0.725,142.926,37,45
45,183560,0,0.579,124.036,20,46
47,223406,0,0.44,142.288,20,46
47,172887,0,0.688,102.034,98,47
51,225116,1,0.661,145.128,30,51
50,213333,0,0.621,80.924,63,50
45,149600,0,0.656,144,56,45
45,268960,0,0.626,135.481,10,45
66,126960,0,0.516,75.099,93,66
46,229615,0,0.719,103.853,57,49.5
53,178215,0,0.225,63.82,57,49.5
66,222096,0,0.678,100.033,57,66
31,383756,0,0.456,131.006,55,18.3333333333333
13,435318,0,0.576,141.019,55,18.3333333333333
11,219820,0,0.094,70.077,55,18.3333333333333
34,199369,1,0.818,139.966,37,34
57,134318,0,0.697,88.014,65,57
56,168038,0,0.708,80.036,16,56
0,201400,0,0.518,103.025,4,0.166666666666667
1,222893,0,0.579,125.073,59,0.166666666666667
0,201400,0,0.518,103.025,72,0.166666666666667
0,220226,0,0.514,154.047,4,0.166666666666667
0,222893,0,0.579,125.073,48,0.166666666666667
0,201400,0,0.518,103.025,4,0.166666666666667
27,399847,0,0.781,135.36,25,12.5
5,363352,0,0.797,127.985,25,12.5
10,433696,0,0.619,126.985,25,12.5
8,451533,0,0.615,137.675,25,12.5
44,175439,0,0.688,98.95,46,44
44,433066,0,0.608,136.074,111,44
41,171190,0,0.416,133.949,84,41
8,272365,0,0.809,120.499,14,8
0,407999,0,0.803,124.008,14,0
0,254293,0,0.646,142.616,88,0
0,150600,0,0.406,134.251,40,0
0,131573,0,0.506,123.424,17,0
43,323778,0,0.644,87.91,97,43
42,341733,0,0.54,75.948,75,40.5
39,197066,0,0.538,104.749,75,40.5
22,159306,0,0.47,81.005,109,22
27,137133,0,0.487,109.389,109,27
27,185506,0,0.473,92.381,109,27
32,124969,0,0.629,110.622,92,32
27,349173,0,0.599,89.319,96,27
1,190217,0,0.609,122.958,40,0.5
0,190217,0,0.609,122.958,24,0.5
0,188697,0,0.715,126.004,40,0
0,231226,0,0.463,202.05,91,0
0,143226,0,0.684,117.916,91,0
25,221573,1,0.539,100.511,19,25
28,270266,0,0.532,99.971,49,28
66,151565,0,0.765,112.195,75,66
47,224225,0,0.497,157.996,78,47
20,108000,0,0.523,137.076,27,20
53,149976,0,0.336,62.748,17,53
0,148280,0,0.69,118.289,20,0
18,191550,0,0.71,122.039,27,18
44,240816,0,0.467,147.029,30,44
0,343000,0,0.339,182.459,60,0
0,179533,0,0.761,95.03,15,0
29,152413,0,0.926,123.965,15,29
18,304786,0,0.382,168.498,13,18
7,491900,0,0.807,121.023,14,7
15,426689,0,0.845,125.994,14,15
8,491900,0,0.807,120.998,14,8
34,171293,1,0.749,110.119,37,34
0,313546,0,0.804,126.997,74,0
68,220239,0,0.447,73.139,80,68
68,220239,0,0.447,73.139,1,68
9,287391,0,0.568,94.971,14,9
40,1534315,0,0.554,91.464,96,40
2,334942,0,0.714,124.991,74,2
18,386133,0,0.654,169.879,11,18
59,195453,0,0.542,164.888,12,59
50,136240,0,0.571,144.985,83,50
18,239066,0,0.654,93.035,112,18
25,344514,0,0.704,179.76,1,25
54,312400,0,0.362,79.432,9,54
72,207163,0,0.647,79.936,66,72
44,221026,0,0.604,124.249,10,45.5
47,287280,0,0.547,130.146,10,45.5
41,157714,0,0.779,104.903,113,41
13,84500,0,0.235,115.061,43,13
21,136874,0,0.605,153.881,47,21
18,273733,0,0.29,137.527,7,17.5
17,287466,0,0.455,136.103,7,17.5
47,267906,0,0.525,77.083,98,47
49,309280,0,0.316,86.101,98,49
6,504000,0,0.813,124.986,14,6
52,254960,0,0.431,177.329,93,57.5
63,176933,0,0.609,127.306,88,57.5
4,127339,1,0.493,171.937,58,2
0,173172,0,0.372,138.552,4,2
59,212309,0,0.454,95.999,39,59
41,182866,0,0.571,97.984,39,41
44,286588,0,0.507,93.052,112,44
22,182029,0,0.527,159.977,50,22
0,206657,0,0.797,131.978,31,0
0,185530,0,0.846,131.974,38,0
0,185530,0,0.846,131.974,54,0
28,191466,0,0.715,97.34,12,28
24,252524,0,0.875,122.169,110,24
66,152920,0,0.714,113.032,16,66
21,120000,0,0.229,112.275,114,21
38,345495,0,0.43,113.837,97,38
2,69187,0,0.818,109.58,22,2
24,179834,0,0.873,140.011,30,24
43,207031,0,0.735,80.08,6,43
12,318989,0,0.718,133.333,25,10
8,387401,0,0.802,127.998,25,10
27,177585,0,0.781,88.001,22,27
21,183205,1,0.795,99.862,61,21
19,174669,1,0.593,133.067,61,19
44,137600,1,0.571,150.188,30,44
55,127200,0,0.565,114.93,16,55
18,260844,0,0.577,174.977,47,18
18,272952,0,0.489,174.957,47,18
17,188362,0,0.571,164.936,47,17
32,196827,0,0.585,141.909,26,32
54,246000,0,0.569,116.983,70,33.2
35,242015,0,0.6,98.97,70,33.2
22,167405,0,0.622,104.804,70,33.2
24,190793,0,0.456,152.994,70,33.2
31,246000,0,0.569,116.983,70,33.2
26,223044,0,0.644,110.014,70,26
33,183157,0,0.393,151.927,29,33
62,217466,0,0.738,99.817,12,62
62,270466,0,0.846,107.767,12,62
43,121575,1,0.541,150.285,95,46.5
50,134869,1,0.711,104.971,95,46.5
32,395626,0,0.739,162.127,70,26.5
21,377400,0,0.647,112.926,70,26.5
3,207856,0,0.541,160.051,60,3
40,214596,0,0.47,106.572,49,40
67,184699,1,0.791,116.991,54,67
57,186513,0,0.584,94.993,9,57
39,171840,0,0.836,125.094,18,39
34,199706,0,0.527,72.028,70,41.6666666666667
49,301453,0,0.468,76.612,70,41.6666666666667
42,275373,0,0.256,87.152,70,41.6666666666667
23,344856,0,0.666,119.894,70,23
49,220800,0,0.46,149.945,58,51.5
54,264695,0,0.522,156.006,58,51.5
35,200186,0,0.617,120.186,107,35
50,239000,0,0.366,180.171,6,50
0,162009,0,0.541,149.743,58,0
0,140000,0,0.633,97.951,58,0
71,379768,0,0.586,99.994,81,71
44,279173,0,0.693,129.996,56,44
45,240826,0,0.629,142.143,13,45
72,165386,0,0.732,98.938,20,36
0,165386,0,0.732,98.942,20,36
2,170964,0,0.438,75.25,81,28.3333333333333
0,170964,0,0.438,75.25,81,28.3333333333333
83,201000,0,0.681,91.873,21,28.3333333333333
68,169758,0,0.553,87.871,3,68
51,205343,0,0.495,81.961,9,51
39,203915,1,0.543,129.977,113,39
17,120440,0,0.259,152.502,7,17
41,227000,0,0.651,130.383,13,41
44,184500,0,0.285,79.886,103,44
38,189800,0,0.647,100.365,97,38
43,196133,0,0.533,111.406,34,43
48,101053,0,0.74,158.026,95,48
17,268181,0,0.802,124.029,2,17
57,160880,0,0.67,134.932,27,40.5
24,169040,0,0.475,185.601,27,40.5
59,195146,0,0.68,99.662,99,59
43,371020,0,0.619,133.948,10,43
45,249475,0,0.484,126.192,10,45
57,266482,0,0.747,145.034,33,57
42,173647,0,0.507,113.385,57,46
50,184500,0,0.766,119.973,56,46
50,200630,1,0.756,124.962,38,50
59,343613,0,0.853,106.045,82,59
41,266466,0,0.495,126.276,13,41
37,296948,0,0.375,84.17,70,37
35,224654,0,0.514,179.956,103,35
50,274323,1,0.794,139.989,10,50
56,305946,0,0.296,74.692,9,56
56,208090,0,0.569,104.05,103,19
1,227186,0,0.679,123.978,103,19
0,160677,0,0.581,117.965,58,19
0,288440,0,0.649,119.968,40,0
49,110219,0,0.615,83.078,95,49
0,288600,0,0.393,118.54,65,0
15,169388,0,0.643,139.009,106,9.66666666666667
7,131666,0,0.803,89.969,106,9.66666666666667
7,130634,0,0.725,122.983,106,9.66666666666667
52,77583,1,0.645,164.095,95,52
57,142092,1,0.657,169.897,16,57
0,203389,0,0.838,118.022,22,0
26,219857,0,0.504,139.934,70,26
30,143989,0,0.595,151.898,70,30
48,284133,0,0.359,180.025,6,48
0,178838,0,0.447,154.937,50,0
54,191506,0,0.588,135.786,6,54
23,240626,0,0.481,143.983,47,21
19,306708,0,0.515,142,47,21
49,173973,1,0.559,154.976,110,49
17,214153,0,0.567,130.071,47,17
35,297520,0,0.497,113.074,72,32.5
30,388613,0,0.271,103.29,40,32.5
30,118880,0,0.348,138.368,83,30
0,198533,0,0.882,134.065,40,0
0,198533,0,0.882,134.065,89,0
38,235150,0,0.594,81.979,35,38
1,236440,0,0.718,109.446,104,1
37,233840,0,0.536,100.052,63,37
61,228000,1,0.778,107.288,22,61
52,221612,0,0.689,110.09,22,52
42,240140,0,0.73,121.291,22,42
6,225213,0,0.692,155.831,90,6
66,198280,0,0.727,105.086,90,66
10,162013,0,0.877,99.939,67,10
42,192000,1,0.746,119.934,56,42
27,393195,0,0.603,126.908,55,27
65,296973,0,0.469,134.031,45,65
43,226092,1,0.841,136.999,113,43
42,154736,1,0.845,132,113,42
18,290506,0,0.559,101.037,51,18
22,268053,0,0.536,83.967,62,25.4
30,292160,0,0.736,130.903,110,25.4
20,223906,0,0.61,148.868,62,25.4
27,236786,0,0.601,133.186,62,25.4
28,233800,0,0.671,134.349,110,25.4
0,200436,0,0.577,93.954,107,0
0,311146,0,0.435,87.794,63,0
36,223569,0,0.81,100.008,85,36
0,154922,0,0.414,106.344,94,0
3,111611,0,0.399,127.066,94,3
20,181666,0,0.363,91.562,46,20
0,243266,0,0.504,78.072,105,0
47,207533,0,0.698,93.011,88,47
39,191058,0,0.572,147.259,113,40
41,198400,0,0.472,150.033,113,40
38,222733,0,0.461,172.044,113,41.3333333333333
48,149168,0,0.506,88.08,103,41.3333333333333
38,240933,0,0.562,67.006,113,41.3333333333333
45,424029,0,0.657,117.838,65,45
41,145008,0,0.671,77.943,63,41
18,338288,0,0.637,175.997,28,18
29,300806,0,0.558,107.777,96,29
27,173826,0,0.425,78.47,12,27
48,229859,0,0.558,142.003,29,48
49,236712,0,0.519,145.944,29,49
0,291079,0,0.577,110.016,30,0
45,297782,0,0.422,150.151,29,45
47,271058,0,0.384,169.984,30,47
45,494775,0,0.653,122.004,110,45
23,223213,1,0.577,92.528,59,23
68,172360,0,0.733,76.453,66,68
69,281080,0,0.657,119.992,4,69
23,251240,0,0.428,114.379,109,23
60,302142,0,0.623,139.981,82,60
54,262373,0,0.642,126.062,71,54
62,177548,1,0.515,195.56,104,62
52,238226,0,0.498,112.628,45,52
35,237065,0,0.583,86.977,22,35
48,186985,0,0.686,94.977,58,48
51,199735,0,0.739,91.961,56,51
49,286851,0,0.448,117.903,114,50.5
52,225506,0,0.405,73.972,114,50.5
68,235106,0,0.46,135.757,20,68
59,276252,0,0.588,117.096,82,59
61,211120,0,0.603,105.046,82,61
28,225166,0,0.643,87.939,105,28
18,274297,0,0.541,137.956,2,17.5
17,204661,0,0.855,113.003,2,17.5
14,134093,0,0.433,130.218,53,14
81,190960,0,0.759,116.947,21,81
18,226280,0,0.546,139.031,13,18
38,310000,0,0.561,143.999,86,38
71,153561,1,0.85,143.973,88,71
28,46960,0,0.527,149.383,27,28
25,196206,0,0.859,120.496,24,25
20,223853,0,0.385,94.843,27,20
0,222738,0,0.416,157.925,45,32
6,222738,0,0.416,157.925,45,32
64,205653,0,0.486,79.727,45,32
25,233040,0,0.533,113.364,45,32
65,207986,0,0.354,119.992,45,32
19,241066,0,0.704,127.004,61,19
59,90960,0,0.447,143.976,3,59
27,303813,0,0.512,174.942,62,22
17,307960,0,0.607,100.023,62,22
22,231560,0,0.597,129.063,62,22
29,390200,0,0.407,135.83,17,29
32,382986,0,0.479,140.213,64,32.5
33,326733,0,0.411,128.48,64,32.5
57,101831,0,0.616,132.052,111,57
43,435186,0,0.483,156.147,63,43
22,370455,0,0.305,104.184,99,22
20,369214,0,0.711,146.039,50,20
50,311211,0,0.739,127.988,50,50
60,272082,0,0.676,81.046,82,60
39,234772,0,0.304,88.123,103,39
52,203089,0,0.65,132.941,107,51.5
51,155569,0,0.612,138.084,107,51.5
33,256173,0,0.347,154.595,64,33
0,235946,0,0.53,141.915,60,0
0,547200,0,0.0609,70.992,60,0
6,612805,0,0.0629,60.354,60,6
57,258586,0,0.311,177.592,45,48.5
40,213360,0,0.471,75.995,45,48.5
49,256213,0,0.597,94.996,6,49
78,270000,0,0.557,91.366,52,78
53,210160,0,0.583,120.657,28,53
21,35626,0,0.555,90.973,27,21
36,180000,0,0.257,120.425,102,36.3333333333333
41,180000,0,0.273,129.989,102,36.3333333333333
32,122000,0,0.341,113.632,102,36.3333333333333
50,429251,0,0.402,82.054,29,50
41,210573,0,0.763,139.047,36,39.5
38,182961,0,0.797,139.014,36,39.5
28,229666,0,0.388,78.445,45,28
11,115200,0,0.634,75.003,106,11
44,168723,0,0.77,131.977,98,44
26,284760,0,0.528,88.015,108,26
64,204526,0,0.535,144.984,86,64
57,200173,0,0.788,105.983,12,57
0,305678,0,0.361,118.974,60,0
51,195506,0,0.41,148.373,42,51
25,238026,0,0.493,140.188,77,25
53,208886,0,0.462,105.058,24,53
28,237120,0,0.657,109.052,105,28
1,242666,0,0.826,121.985,35,1
43,234906,0,0.582,136.006,87,43
55,144076,1,0.889,104.009,61,55
19,153996,1,0.763,95.088,61,19
65,175676,0,0.713,137.979,110,65
24,216413,0,0.567,143.98,59,24
22,341893,0,0.545,102.898,59,22
69,168253,0,0.689,75.05,31,69
7,157622,0,0.728,91.199,55,7
53,291666,1,0.67,95.693,80,53
47,196153,0,0.553,129.964,30,47
47,205714,0,0.732,125.95,29,47
37,358142,0,0.178,138.157,9,37
60,215000,1,0.465,92.472,23,60
73,115413,0,0.223,168.165,48,73
34,63496,0,0.182,57.069,102,34
33,93451,0,0,0,102,33
41,211555,0,0.467,135,5,41
68,289792,0,0.263,73.024,5,68.5
69,243007,0,0.418,130.953,5,68.5
22,250240,0,0.394,192.021,34,22
7,141176,0,0.768,85.004,106,7
80,252613,0,0.354,143.772,72,80
56,152571,0,0.545,139.828,39,56
55,199111,0,0.745,135.1,33,55
67,180493,0,0.843,101.993,85,67
42,236226,0,0.527,141.025,86,42
58,66561,0,0.964,116.044,15,58
12,139312,0,0.606,81.023,106,12
3,183400,0,0.559,82.336,3,3
22,123730,0,0.333,83.279,18,22
56,406000,0,0.685,81.769,112,56
0,217920,0,0.426,137.438,26,0
0,187720,0,0.656,123.197,104,0
20,131373,0,0.431,133.011,83,20
38,174576,0,0.347,139.646,80,37.6666666666667
37,247669,0,0.274,139.584,80,37.6666666666667
38,247620,0,0.265,168.445,80,37.6666666666667
50,135600,0,0.45,149.685,33,50
53,138791,0,0.739,89.987,37,53
34,169866,0,0.281,113.174,49,34
35,225507,1,0.81,120.061,37,35
43,266826,0,0.271,178.936,86,39
41,292573,0,0.365,119.068,87,39
37,218573,0,0.67,123.82,87,39
35,247693,0,0.634,104.718,101,39
54,264653,0,0.376,136.189,71,54
22,126573,0,0.365,165.225,7,22
0,130979,1,0.828,139.973,37,0
23,321200,0,0.478,204.643,108,23
67,252160,0,0.659,93.012,82,67
21,61173,0,0.344,130.515,43,21
55,225933,0,0.368,160.27,23,55
59,209280,0,0.589,125,24,59
0,193493,0,0.594,114.316,9,0
19,230239,0,0.694,119.992,110,19
13,379397,0,0.702,117.997,110,13
8,339069,0,0.693,123.503,74,8
0,192226,0,0.624,127.091,87,0
46,167014,0,0.65,97.046,30,46
15,405773,0,0.518,119.886,55,15
47,202258,0,0.879,123.997,44,47
56,202652,0,0.7,125.02,24,56
37,166159,0,0.411,93.861,86,37
58,215272,0,0.126,98.82,102,58
61,178105,0,0.561,94.321,103,61
39,139626,0,0.694,185.869,36,39
48,203040,0,0.445,126.037,78,52
59,166672,0,0.561,147.975,78,52
50,331866,0,0.375,146.513,78,52
50,306533,0,0.405,140.709,78,52
53,235306,0,0.556,147.965,78,52
0,237586,1,0.27,94.832,59,0
33,216476,0,0.594,150.096,101,33
22,172808,0,0.496,149.923,50,22
0,318586,0,0.351,105.463,48,0
0,246920,0,0.258,186.054,3,0
58,179251,0,0.0763,178.17,102,58
27,173264,0,0.732,120.955,93,27
36,235626,0,0.499,145.493,97,36
54,378184,0,0.776,131.008,110,54
54,155715,0,0.662,123.934,16,54
19,203728,1,0.478,81.029,61,19
0,190000,0,0.159,108.997,60,0
0,185312,0,0.203,128.889,60,0
0,303464,0,0.353,74.658,60,0
0,363992,0,0.194,100.946,60,0
24,239600,0,0.594,142.766,83,24
52,233853,1,0.566,109.939,86,52
18,226586,0,0.637,97.602,2,18
40,208705,0,0.763,135.071,113,40
12,403768,0,0.871,124.011,25,12
0,256133,0,0.559,149.959,72,0
26,284013,0,0.499,143.956,51,26
37,196853,0,0.36,178.044,86,37
13,350625,0,0.876,127.986,11,13
18,358820,0,0.674,129.99,11,18
13,161477,0,0.654,127.944,11,13
43,279672,0,0.538,88.848,10,43
21,160813,0,0.563,138.09,59,32.5
44,220200,0,0.582,91.407,59,32.5
36,177261,0,0.847,97.577,101,36
0,228653,0,0.716,77.106,89,0
61,212815,0,0.535,203.712,22,61
42,468513,0,0.727,122.001,74,42
35,497574,0,0.636,124.994,110,35
2,565041,0,0.771,124.005,110,2
48,237053,0,0.602,113.944,13,48
21,164296,0,0.519,133.548,99,21
25,147216,0,0.654,121.887,99,25
60,185906,0,0.389,121.775,103,58.5
60,291826,0,0.438,93.992,103,58.5
58,182983,0,0.439,186.01,103,58.5
56,177720,0,0.537,101.198,103,58.5
22,400493,0,0.56,113.565,99,22
22,450213,0,0.275,108.825,99,22
0,178760,0,0.589,98.813,9,0
0,349826,0,0.508,81.016,72,0
45,479075,0,0.489,124.98,74,45
54,252145,0,0.532,123.034,33,54
11,360483,0,0.791,124.002,14,11
63,192536,0,0.669,96.097,32,63
21,215573,0,0.522,107.244,19,21
74,264503,0,0.596,83.293,48,74
5,356806,1,0.812,124.983,14,5
24,190500,0,0.788,140.077,46,24
41,312536,0,0.151,83.968,46,41
0,246333,0,0.679,116.269,103,0
0,246333,0,0.679,116.269,20,0
75,262240,0,0.748,113.535,38,8.33333333333333
0,161693,0,0.406,92.23,104,8.33333333333333
0,169293,0,0.325,101.483,38,8.33333333333333
0,148146,0,0.545,83.506,104,8.33333333333333
0,148146,0,0.545,83.506,38,8.33333333333333
0,148146,0,0.545,83.506,57,8.33333333333333
0,161693,0,0.406,92.23,38,8.33333333333333
0,147800,0,0.524,82.229,38,8.33333333333333
0,148146,0,0.545,83.506,57,8.33333333333333
41,199680,0,0.76,124.994,44,41
22,111653,1,0.562,82.681,23,22
74,189906,0,0.707,127.974,66,75.5
77,216120,0,0.626,140.209,66,75.5
43,189466,0,0.42,183.156,64,38.5
34,201173,0,0.691,83.029,64,38.5
78,206066,0,0.791,119.951,54,78
0,202483,0,0.351,167.186,94,0
24,173632,1,0.577,88.236,19,24
0,349266,0,0.616,89.995,4,0
63,215172,0,0.537,173.898,28,63
76,209829,0,0.537,79.056,57,76
70,133133,0,0.82,127.883,57,70
60,247400,0,0.36,150.127,50,53.5
47,217599,0,0.424,160.036,50,53.5
29,212117,0,0.0612,66.413,55,29
61,168040,0,0.519,142.119,100,61
22,90693,0,0.479,81.993,70,27.6666666666667
22,380400,0,0.794,105.037,70,27.6666666666667
45,344816,0,0.751,94.991,70,27.6666666666667
17,302400,0,0.79,93.963,70,27.6666666666667
20,274053,0,0.671,100.003,70,27.6666666666667
40,328093,0,0.568,126.047,70,27.6666666666667
