"popularity","valence","duration_ms","explicit","danceability","tempo","genre_numeric","popularity_artist"
54,0.417,365746,0,0.359,75.775,112,54
27,0.539,297573,0,0.631,150.448,28,27
27,0.539,297573,0,0.631,150.448,112,27
19,0.679,311360,0,0.802,120.091,28,19
19,0.679,311360,0,0.802,120.091,112,19
44,0.0829,339375,0,0.582,127.995,111,44
32,0.697,221300,0,0.609,129.889,37,32
45,0.914,196235,0,0.6,170.004,106,47.5
50,0.587,121600,0,0.736,112.509,106,47.5
35,0.191,161333,1,0.877,120.023,107,35
46,0.486,180946,0,0.391,58.478,75,46
48,0.264,199906,0,0.616,122.892,75,48
37,0.525,212750,0,0.476,110.884,113,37
79,0.431,204887,0,0.756,139.031,21,80
81,0.152,203417,0,0.596,120.274,21,80
83,0.777,193466,1,0.899,90.051,52,83
48,0.78,526026,1,0.624,76.847,38,46.6
41,0.733,309066,1,0.767,153.537,88,46.6
48,0.78,526026,1,0.624,76.847,88,46.6
48,0.78,526026,1,0.624,76.847,10,46.6
48,0.78,526026,1,0.624,76.847,10,46.6
46,0.16,284101,0,0.465,83.299,95,46
46,0.16,284101,0,0.465,83.299,34,46
53,0.229,183579,0,0.588,78.926,16,54
55,0.339,207705,1,0.831,84.983,16,54
56,0.377,96233,0,0.764,139.895,34,56
45,0.182,213333,0,0.578,152.94,32,34.1428571428571
22,0.75,144084,0,0.86,142.056,33,34.1428571428571
45,0.182,213333,0,0.578,152.94,56,34.1428571428571
29,0.52,165477,0,0.746,157.045,33,34.1428571428571
45,0.182,213333,0,0.578,152.94,33,34.1428571428571
28,0.422,180000,0,0.663,137.061,33,34.1428571428571
25,0.0457,305263,0,0.859,109.998,33,34.1428571428571
39,0.141,156500,0,0.521,160,33,39
34,0.256,180000,0,0.709,103.952,33,34
26,0.33,158316,0,0.443,143.651,33,26
41,0.373,187153,0,0.649,148.021,32,40
38,0.312,142702,0,0.551,74.035,33,40
41,0.373,187153,0,0.649,148.021,33,40
32,0.611,145548,0,0.446,116.185,33,32
25,0.341,338666,0,0.593,179.993,110,25
71,0.393,132303,1,0.611,178.462,34,60.6
52,0.354,149857,1,0.672,105.043,34,60.6
65,0.365,166851,1,0.728,161.9,34,60.6
57,0.42,115254,1,0.841,97.961,34,60.6
61,0.201,142582,1,0.885,91.167,34,60.6
63,0.635,157643,1,0.66,157.036,34,60.6
57,0.354,149857,1,0.672,105.043,34,60.6
52,0.55,164000,1,0.833,120.011,34,60.6
67,0.774,112666,1,0.764,90.076,34,60.6
61,0.486,134844,1,0.563,93.006,34,60.6
62,0.654,128769,1,0.772,97.407,34,62
52,0.503,203333,1,0.649,89.978,34,52
72,0.285,217822,1,0.635,102.062,34,75
78,0.789,206550,1,0.72,100.008,34,75
59,0.833,152000,1,0.733,149.991,34,59
62,0.523,154565,1,0.779,91.981,34,62
60,0.469,151914,1,0.599,187.985,34,60
48,0.729,137755,1,0.872,98.019,34,48
55,0.683,135739,1,0.82,142.028,34,55
64,0.493,202666,1,0.744,180.006,34,64
60,0.438,192405,1,0.761,160.077,34,60
72,0.375,179404,1,0.931,125.978,34,72
65,0.342,136031,1,0.745,94.511,34,65
46,0.483,121874,1,0.514,80.605,34,46
46,0.483,121874,1,0.514,80.605,95,46
32,0.503,136770,0,0.905,113.123,22,32
32,0.503,136770,0,0.905,113.123,61,32
34,0.756,164519,0,0.579,101.672,61,34.5
35,0.918,160983,1,0.718,103.098,22,34.5
34,0.756,164519,0,0.579,101.672,22,34.5
35,0.918,160983,1,0.718,103.098,61,34.5
33,0.632,194208,0,0.71,176.48,22,33
33,0.632,194208,0,0.71,176.48,61,33
30,0.349,139258,1,0.868,109.688,22,30
30,0.349,139258,1,0.868,109.688,61,30
34,0.643,169351,1,0.675,120.874,22,34
34,0.643,169351,1,0.675,120.874,61,34
45,0.345,182727,0,0.533,88.009,88,43.5384615384615
45,0.262,301597,0,0.399,90.044,88,43.5384615384615
44,0.115,256500,0,0.573,89.976,88,43.5384615384615
44,0.308,131105,0,0.657,107.105,88,43.5384615384615
44,0.0954,190104,1,0.599,103.102,88,43.5384615384615
42,0.259,287332,0,0.588,116.074,88,43.5384615384615
40,0.317,185769,0,0.714,150.095,88,43.5384615384615
47,0.504,183529,0,0.568,170.001,88,43.5384615384615
41,0.322,273214,0,0.613,94.019,88,43.5384615384615
43,0.418,240782,0,0.671,84.977,88,43.5384615384615
47,0.691,200758,0,0.7,109.939,88,43.5384615384615
42,0.364,257560,0,0.563,164.061,88,43.5384615384615
42,0.51,186686,0,0.741,102.02,88,43.5384615384615
41,0.703,259959,1,0.826,111.998,88,41
44,0.635,292819,1,0.748,100.049,88,44
55,0.672,221973,0,0.498,163.761,63,59
55,0.672,221973,0,0.498,163.761,64,59
63,0.3,350200,0,0.348,171.637,63,59
55,0.672,221973,0,0.498,163.761,6,59
63,0.3,350200,0,0.348,171.637,6,59
63,0.3,350200,0,0.348,171.637,64,59
56,0.523,108000,1,0.636,179.947,95,56
51,0.457,221599,0,0.39,79.627,9,51
48,0.539,173893,1,0.661,166.944,34,48
54,0.39,217010,0,0.533,155.075,9,54
32,0.812,169293,1,0.357,91.837,101,31.5
31,0.411,275594,0,0.335,197.809,101,31.5
58,0.793,115745,1,0.821,106.078,95,69.2
79,0.482,122221,0,0.845,109.996,16,69.2
65,0.464,109295,1,0.732,126.053,95,69.2
79,0.482,122221,0,0.845,109.996,95,69.2
65,0.464,109295,1,0.732,126.053,16,69.2
63,0.43,239794,0,0.547,129.814,71,63
63,0.594,180813,1,0.764,150.021,104,63
45,0.076,215872,0,0.603,96.018,16,45
45,0.076,215872,0,0.603,96.018,95,45
50,0.133,236258,0,0.706,123.992,33,50
66,0.55,87408,0,0.795,109.996,95,66
66,0.55,87408,0,0.795,109.996,16,66
42,0.074,394782,0,0.713,137.995,111,42
46,0.781,182853,0,0.687,132.97,112,50
53,0.523,245493,0,0.839,94.759,112,50
51,0.636,192666,0,0.694,99.298,112,50
34,0.571,208733,0,0.702,139.997,37,34
59,0.305,248081,1,0.587,145.724,34,53.6
53,0.446,292594,1,0.406,92.009,95,53.6
53,0.446,292594,1,0.406,92.009,34,53.6
58,0.305,248081,1,0.587,145.724,95,53.6
45,0.146,200782,1,0.684,101.983,34,53.6
49,0.59,248035,1,0.633,160.026,34,49
61,0.376,348445,0,0.735,147.854,35,61
61,0.376,348445,0,0.735,147.854,16,61
0,0.602,191786,0,0.378,159.829,64,7
57,0.44,94706,0,0.282,195.042,49,7
0,0.602,191786,0,0.378,159.829,63,7
1,0.602,191786,0,0.378,159.829,49,7
1,0.602,191786,0,0.378,159.829,63,7
1,0.602,191786,0,0.378,159.829,49,7
1,0.602,191786,0,0.378,159.829,64,7
57,0.44,94706,0,0.282,195.042,64,7
1,0.602,191786,0,0.378,159.829,48,7
0,0.602,191786,0,0.378,159.829,48,7
1,0.602,191786,0,0.378,159.829,63,7
1,0.602,191786,0,0.378,159.829,48,7
0,0.602,191786,0,0.378,159.829,49,7
1,0.602,191786,0,0.378,159.829,64,7
1,0.602,191786,0,0.378,159.829,63,7
1,0.602,191786,0,0.378,159.829,48,7
1,0.602,191786,0,0.378,159.829,64,7
1,0.602,191786,0,0.378,159.829,49,7
47,0.68,57877,0,0.789,105.996,95,47
40,0.272,227853,0,0.374,182.072,88,40.5
41,0.272,227853,0,0.374,182.072,75,40.5
18,0.205,220572,0,0.25,110.027,62,30.5
43,0.266,241159,0,0.463,103.462,62,30.5
54,0.759,112941,1,0.774,123.448,78,54
26,0.443,203893,0,0.352,75.112,73,44.4347826086956
68,0.207,202640,0,0.349,160.042,73,44.4347826086956
24,0.144,236480,1,0.297,92.901,73,44.4347826086956
26,0.34,268346,1,0.384,103.401,73,44.4347826086956
57,0.143,227266,0,0.496,122.956,73,44.4347826086956
26,0.156,200800,1,0.254,164.025,73,44.4347826086956
25,0.143,227266,0,0.496,122.956,73,44.4347826086956
24,0.0836,263546,1,0.309,100.498,73,44.4347826086956
26,0.0758,120000,0,0.345,132.133,73,44.4347826086956
27,0.235,255226,0,0.242,155.389,73,44.4347826086956
63,0.451,255826,0,0.301,150.091,73,44.4347826086956
69,0.441,243226,0,0.584,127.001,73,44.4347826086956
52,0.589,185200,0,0.464,81.814,73,44.4347826086956
69,0.369,243977,1,0.463,160.028,73,44.4347826086956
65,0.715,188813,0,0.507,149.996,73,44.4347826086956
62,0.344,200676,1,0.409,149.859,73,44.4347826086956
67,0.513,197200,1,0.425,149.95,73,44.4347826086956
30,0.137,147426,0,0.315,143.069,73,44.4347826086956
24,0.409,184893,0,0.428,174.031,73,44.4347826086956
26,0.644,225653,0,0.443,163.007,73,44.4347826086956
27,0.221,251440,0,0.315,98.256,73,44.4347826086956
70,0.709,209093,0,0.588,129.947,73,44.4347826086956
69,0.369,243977,1,0.463,160.028,86,44.4347826086956
48,0.834,454975,1,0.812,77.192,10,46.3333333333333
48,0.834,454975,1,0.812,77.192,88,46.3333333333333
43,0.502,382142,1,0.771,148.054,88,46.3333333333333
23,0.211,289043,0,0.494,115.005,73,23
57,0.167,268800,0,0.549,119.58,1,57
52,0.621,227866,0,0.493,139.865,108,44.2857142857143
60,0.691,219906,0,0.537,145.424,108,44.2857142857143
63,0.631,308933,0,0.507,146.154,108,44.2857142857143
23,0.951,171640,0,0.51,160.644,108,44.2857142857143
25,0.718,219480,0,0.529,145.532,108,44.2857142857143
57,0.495,306626,0,0.462,146.16,108,44.2857142857143
30,0.689,219906,0,0.537,145.158,108,44.2857142857143
18,0.554,361813,0,0.676,101.299,112,32.5
47,0.55,204373,0,0.571,101.247,112,32.5
62,0.519,229320,0,0.709,108.024,1,51.6923076923077
57,0.142,233266,0,0.447,140.942,80,51.6923076923077
40,0.155,229573,0,0.456,139.896,80,51.6923076923077
49,0.345,163960,0,0.495,126.618,1,51.6923076923077
57,0.142,233266,0,0.447,140.942,80,51.6923076923077
57,0.142,233266,0,0.447,140.942,1,51.6923076923077
49,0.34,218133,0,0.505,82.591,80,51.6923076923077
62,0.519,229320,0,0.709,108.024,80,51.6923076923077
49,0.34,218133,0,0.505,82.591,1,51.6923076923077
57,0.142,233266,0,0.447,140.942,1,51.6923076923077
40,0.155,229573,0,0.456,139.896,1,51.6923076923077
49,0.345,163960,0,0.495,126.618,80,51.6923076923077
44,0.243,230186,0,0.602,83.054,1,51.6923076923077
50,0.225,262820,0,0.393,110.456,80,63
74,0.0765,229400,0,0.407,141.284,1,63
74,0.0765,229400,0,0.407,141.284,80,63
58,0.0915,229400,0,0.453,137.905,80,63
58,0.0915,229400,0,0.453,137.905,1,63
50,0.225,262820,0,0.393,110.456,1,63
70,0.0765,229400,0,0.407,141.284,80,63
70,0.0765,229400,0,0.407,141.284,1,63
47,0.51,216040,0,0.61,159.944,80,47
47,0.51,216040,0,0.61,159.944,1,47
23,0.329,199266,0,0.45,152.708,23,23
16,0.247,171702,0,0.701,100.981,2,16
17,0.761,201069,0,0.506,97.109,2,17
18,0.642,145610,0,0.853,104.012,2,18
20,0.612,153103,0,0.788,97.977,2,20
26,0.594,159982,0,0.622,112.149,71,26
5,0.561,342956,0,0.805,125.094,25,12.25
29,0.455,337130,0,0.782,127.674,25,12.25
5,0.266,217473,0,0.75,150.002,25,12.25
10,0.214,287217,0,0.85,132.023,25,12.25
0,0.328,182667,0,0.691,99.974,58,0
58,0.233,209226,0,0.405,119.954,86,52.7777777777778
44,0.469,200600,0,0.521,169.038,86,52.7777777777778
56,0.408,220013,0,0.404,168.878,34,52.7777777777778
58,0.233,209226,0,0.405,119.954,34,52.7777777777778
56,0.293,187293,0,0.356,165.902,86,52.7777777777778
44,0.469,200600,0,0.521,169.038,34,52.7777777777778
56,0.293,187293,0,0.356,165.902,3,52.7777777777778
36,0.332,220971,0,0.55,77.515,34,52.7777777777778
58,0.233,209226,0,0.405,119.954,87,52.7777777777778
36,0.332,220971,0,0.55,77.515,87,52.7777777777778
56,0.408,220013,0,0.404,168.878,87,52.7777777777778
56,0.293,187293,0,0.356,165.902,34,52.7777777777778
60,0.383,203733,0,0.363,170.113,87,52.7777777777778
56,0.293,187293,0,0.356,165.902,87,52.7777777777778
56,0.408,220013,0,0.404,168.878,86,52.7777777777778
60,0.383,203733,0,0.363,170.113,34,52.7777777777778
44,0.469,200600,0,0.521,169.038,87,52.7777777777778
60,0.383,203733,0,0.363,170.113,86,52.7777777777778
57,0.751,195328,0,0.799,137.124,71,52
47,0.295,256226,0,0.477,160.056,71,52
52,0.741,246022,0,0.697,119.99,71,52
26,0.538,179032,0,0.501,124.052,73,26
26,0.499,210466,0,0.372,179.984,73,26
70,0.744,251573,0,0.848,96.662,49,67.6666666666667
68,0.841,226133,0,0.866,98.243,49,67.6666666666667
65,0.799,216693,0,0.881,96.43,49,67.6666666666667
39,0.508,159188,0,0.494,144.636,41,38.5
38,0.543,159207,0,0.582,82.835,41,38.5
31,0.0397,293893,1,0.166,173.392,49,30.3333333333333
30,0.469,162163,1,0.498,107.76,49,30.3333333333333
30,0.379,211199,1,0.271,90.085,49,30.3333333333333
59,0.17,89968,0,0.287,79.592,5,59
25,0.413,248000,0,0.702,124.027,71,39.5
54,0.151,210771,0,0.589,101.943,71,39.5
63,0.151,260226,0,0.394,181.74,108,28.1666666666667
49,0.81,228520,0,0.526,169.422,108,28.1666666666667
14,0.177,305906,0,0.486,98.915,108,28.1666666666667
1,0.15,286546,0,0.573,103.985,108,28.1666666666667
19,0.825,226546,0,0.483,169.051,108,28.1666666666667
10,0.187,255293,0,0.557,104.965,108,28.1666666666667
10,0.49,238706,0,0.616,108.014,108,28.1666666666667
11,0.177,273960,0,0.524,116.945,108,28.1666666666667
11,0.189,245880,0,0.186,105.016,108,28.1666666666667
64,0.219,302400,0,0.494,126.329,108,28.1666666666667
52,0.829,254346,0,0.694,120.266,108,28.1666666666667
1,0.15,286546,0,0.573,103.985,91,28.1666666666667
1,0.45,266533,0,0.639,118.993,108,28.1666666666667
85,0.876,225280,0,0.573,84.412,91,28.1666666666667
0,0.811,228520,0,0.524,169.441,108,28.1666666666667
14,0.516,251453,0,0.147,66.158,108,28.1666666666667
10,0.192,237546,0,0.448,112.904,108,28.1666666666667
63,0.311,228693,0,0.513,116.592,108,28.1666666666667
85,0.876,225280,0,0.573,84.412,108,28.1666666666667
60,0.188,284053,0,0.572,103.973,108,28.1666666666667
11,0.306,233293,0,0.54,112.079,108,28.1666666666667
13,0.298,295120,0,0.549,108.001,108,28.1666666666667
17,0.334,296106,0,0.544,93.993,108,28.1666666666667
12,0.292,251200,0,0.429,80.014,108,28.1666666666667
55,0.622,226666,0,0.535,179.964,108,18.3333333333333
0,0.622,226666,0,0.536,179.971,91,18.3333333333333
0,0.622,226666,0,0.536,179.971,108,18.3333333333333
53,0.281,307706,0,0.546,135.848,71,46
41,0.275,277042,0,0.223,170.03,71,46
62,0.213,318938,0,0.315,138.772,71,46
46,0.496,257254,0,0.28,168.691,71,46
57,0.197,285546,0,0.399,133.175,71,46
23,0.22,266565,0,0.536,129.904,71,46
22,0.0822,230280,0,0.395,103.16,71,46
55,0.37,237000,0,0.36,77.436,71,46
55,0.341,237000,0,0.363,77.378,71,46
20,0.156,204760,0,0.467,150.011,50,20.5
21,0.327,281601,0,0.513,150.014,50,20.5
19,0.196,275920,0,0.607,151.358,50,19.5
20,0.361,231940,0,0.657,151.171,50,19.5
52,0.154,237560,0,0.541,162.017,71,53.7142857142857
53,0.676,284666,0,0.539,167.539,71,53.7142857142857
51,0.445,263866,0,0.536,78.054,71,53.7142857142857
56,0.138,318333,0,0.528,123.894,71,53.7142857142857
55,0.258,232853,0,0.366,128.895,71,53.7142857142857
57,0.271,333549,0,0.512,80.884,71,53.7142857142857
52,0.123,313146,0,0.445,116.792,71,53.7142857142857
40,0.709,122526,0,0.462,94.961,18,38
29,0.398,279905,0,0.655,105.953,18,38
45,0.22,116142,0,0.588,140.065,18,38
47,0.605,169500,0,0.755,160.052,18,47
43,0.184,122640,0,0.273,88.252,56,43
43,0.184,122640,0,0.273,88.252,17,43
18,0.583,199389,0,0.751,155.03,70,18
61,0.387,165214,1,0.734,190.011,104,61
50,0.401,226206,0,0.715,173.99,28,23.7142857142857
17,0.314,276410,0,0.53,173.95,28,23.7142857142857
20,0.59,177931,0,0.772,173.956,28,23.7142857142857
18,0.4,316534,0,0.568,172.021,28,23.7142857142857
19,0.0886,255605,0,0.621,174.002,28,23.7142857142857
24,0.0735,294078,0,0.529,174.043,28,23.7142857142857
18,0.314,311724,0,0.563,173.984,28,23.7142857142857
21,0.0477,253793,0,0.464,174.086,28,21
20,0.176,318620,0,0.539,174.064,28,20
54,0.362,237500,0,0.682,120.009,33,54
49,0.108,236312,0,0.542,116.023,33,49
21,0.239,181573,0,0.574,112.03,51,20.3333333333333
21,0.216,245066,0,0.53,110.032,51,20.3333333333333
19,0.14,290542,0,0.476,97.97,51,20.3333333333333
22,0.534,294893,0,0.618,113.117,51,24
33,0.612,168533,0,0.424,163.564,51,24
22,0.103,274053,0,0.262,91.072,51,24
22,0.163,165440,0,0.528,100.651,51,24
19,0.555,200360,0,0.594,112.929,51,24
24,0.518,239000,0,0.568,121.158,51,24
20,0.568,247906,0,0.574,106.898,51,24
28,0.453,240333,0,0.549,109.065,51,24
26,0.228,246013,0,0.54,110.272,51,24
19,0.177,222333,0,0.417,105.424,51,22.6666666666667
29,0.488,263480,0,0.507,152.469,51,22.6666666666667
20,0.245,212573,0,0.567,134.931,51,22.6666666666667
22,0.301,203800,0,0.454,151.957,51,21.5714285714286
19,0.311,219173,0,0.506,100.979,51,21.5714285714286
23,0.32,198893,0,0.524,106.974,51,21.5714285714286
21,0.213,179933,0,0.536,91.464,51,21.5714285714286
26,0.264,167293,0,0.456,95.933,51,21.5714285714286
20,0.232,197026,0,0.505,112.923,51,21.5714285714286
20,0.478,228600,0,0.581,113.492,51,21.5714285714286
20,0.284,223053,0,0.528,108.36,51,22.5
22,0.323,211093,0,0.585,112.535,51,22.5
25,0.359,167893,0,0.556,104.111,51,22.5
23,0.232,56600,0,0.466,129.722,51,22.5
59,0.344,82698,0,0.576,119.717,82,61.6666666666667
66,0.315,258319,0,0.671,119.972,82,61.6666666666667
56,0.26,416573,0,0.565,122.06,82,61.6666666666667
57,0.344,82698,0,0.576,119.717,82,61.6666666666667
66,0.315,258319,0,0.671,119.972,81,61.6666666666667
57,0.251,313333,0,0.383,84.694,82,61.6666666666667
65,0.577,378020,0,0.652,127.043,81,61.6666666666667
64,0.528,240784,0,0.604,130.995,82,61.6666666666667
65,0.577,378020,0,0.652,127.043,82,61.6666666666667
77,0.56,290526,0,0.687,152,82,72.5
68,0.567,290526,0,0.687,151.996,82,72.5
68,0.567,290526,0,0.687,151.996,81,72.5
77,0.56,290526,0,0.687,152,81,72.5
59,0.286,275093,0,0.501,129.871,82,59
58,0.292,314207,0,0.441,149.593,82,64.6666666666667
68,0.292,314207,0,0.441,149.593,82,64.6666666666667
68,0.292,314207,0,0.441,149.593,81,64.6666666666667
71,0.381,213632,0,0.717,100.026,82,66.3333333333333
71,0.381,213632,0,0.717,100.026,81,66.3333333333333
57,0.347,187326,0,0.469,178.918,82,66.3333333333333
57,0.533,246741,0,0.676,88.969,82,67.4
68,0.244,291462,0,0.563,125.998,82,67.4
68,0.244,291462,0,0.563,125.998,81,67.4
72,0.244,291462,0,0.563,125.998,81,67.4
72,0.244,291462,0,0.563,125.998,82,67.4
59,0.723,334706,0,0.729,148.435,82,59
66,0.392,179657,0,0.721,130.487,82,66
66,0.392,179657,0,0.721,130.487,81,66
66,0.867,309640,0,0.744,144.033,81,64
60,0.831,308786,0,0.746,144.024,82,64
66,0.867,309640,0,0.744,144.033,82,64
63,0.944,251973,0,0.731,133.039,82,63
57,0.68,308106,0,0.72,85.995,82,57
69,0.78,254653,0,0.673,112.941,82,69
69,0.78,254653,0,0.673,112.941,81,69
70,0.488,315173,0,0.7,137.864,82,70
70,0.488,315173,0,0.7,137.864,81,70
66,0.566,304466,0,0.72,114.987,81,66
66,0.566,304466,0,0.72,114.987,82,66
69,0.575,470500,0,0.362,87.549,82,69
69,0.575,470500,0,0.362,87.549,81,69
61,0.846,205759,0,0.568,160.054,82,61
64,0.287,366506,0,0.674,92.997,82,64
58,0.202,396506,0,0.601,103.862,82,58
60,0.596,331400,0,0.571,85.97,82,60
79,0.762,245365,0,0.715,175.589,82,79
79,0.762,245365,0,0.715,175.589,81,79
59,0.585,387200,0,0.572,179.983,82,59
60,0.492,384000,0,0.507,132.903,82,60
59,0.538,282973,0,0.675,120.991,82,58
57,0.627,256360,0,0.676,113.006,82,58
56,0.512,122175,0,0.452,196.512,82,56
59,0.569,320417,0,0.776,117.989,82,59
64,0.773,134204,0,0.697,119.835,82,65.3333333333333
66,0.773,134204,0,0.697,119.835,81,65.3333333333333
66,0.773,134204,0,0.697,119.835,82,65.3333333333333
42,0.0927,303000,0,0.401,179.887,82,42
42,0.0927,303000,0,0.401,179.887,81,42
61,0.417,235973,0,0.666,87.997,82,61
63,0.107,320013,0,0.64,121.903,82,63
57,0.547,294298,0,0.741,119.947,82,57
57,0.381,238688,0,0.499,81.198,82,57
56,0.413,220923,0,0.681,144.843,82,56
69,0.714,219638,0,0.76,99.955,81,69
69,0.714,219638,0,0.76,99.955,82,69
61,0.249,416320,0,0.389,175.991,82,68.3333333333333
72,0.82,200218,0,0.815,121.999,82,68.3333333333333
72,0.82,200218,0,0.815,121.999,81,68.3333333333333
59,0.495,326112,0,0.543,81.97,82,59
64,0.434,289942,0,0.546,99.798,82,64
65,0.397,236955,0,0.596,143.979,81,65
65,0.397,236955,0,0.596,143.979,82,65
57,0.338,329600,0,0.879,116.991,82,57
62,0.148,268055,0,0.582,98.228,82,62
61,0.208,352613,0,0.45,78.973,82,61
68,0.207,352710,0,0.261,158.125,82,68
68,0.207,352710,0,0.261,158.125,81,68
65,0.567,293546,0,0.718,119.958,82,64.6666666666667
65,0.567,293546,0,0.718,119.958,81,64.6666666666667
64,0.547,294000,0,0.719,119.948,82,64.6666666666667
59,0.535,357433,0,0.462,175.94,82,59
57,0.704,206250,0,0.598,159.977,82,57
60,0.567,312453,0,0.708,137.814,82,60
58,0.326,273426,0,0.628,135.976,82,58
59,0.776,312839,0,0.795,95.027,82,59
68,0.326,258319,0,0.662,119.938,81,68
68,0.326,258319,0,0.662,119.938,82,68
70,0.562,259139,0,0.722,110.969,82,68
70,0.562,259139,0,0.722,110.969,81,68
66,0.558,259139,0,0.722,110.962,81,68
66,0.558,259139,0,0.722,110.962,82,68
64,0.436,313533,0,0.647,134.976,82,64
63,0.7,330546,0,0.582,86.051,82,59.5
56,0.705,329320,0,0.611,85.986,82,59.5
58,0.441,273228,0,0.828,141.096,82,65.3333333333333
69,0.441,273228,0,0.828,141.096,81,65.3333333333333
69,0.441,273228,0,0.828,141.096,82,65.3333333333333
11,0.48,252187,0,0.739,128.048,11,10.5
10,0.707,219272,0,0.772,109.962,11,10.5
12,0.8,51200,0,0.762,187.874,11,14.5
17,0.937,123906,0,0.789,95.011,11,14.5
14,0.879,401493,0,0.814,96.014,11,14
13,0.708,311386,0,0.729,110.083,11,13
10,0.356,350066,0,0.641,170.018,11,10
16,0.821,244826,0,0.715,99.035,11,14.5
13,0.966,294133,0,0.874,119.867,11,14.5
12,0.908,247640,0,0.806,94.004,11,12
14,0.9,257454,0,0.817,110.042,11,14
13,0.32,244571,0,0.691,104.969,11,13
41,0.0301,402461,0,0.779,130.008,110,41
56,0.0615,407819,0,0.705,133.007,110,56
45,0.0523,397272,0,0.7,132.019,110,45
82,0.294,205040,1,0.854,80.015,52,82
71,0.8,158117,1,0.716,141.894,16,71
65,0.807,158000,1,0.654,142.037,16,65
58,0.616,183428,1,0.683,140.185,16,58
32,0.961,138624,0,0.762,141.977,16,47.5
63,0.961,138591,1,0.746,141.98,16,47.5
75,0.835,175774,1,0.706,142.037,16,75
29,0.626,188946,0,0.535,137.972,79,29
29,0.626,188946,0,0.535,137.972,26,29
29,0.891,208946,0,0.779,129.996,79,29
29,0.891,208946,0,0.779,129.996,26,29
42,0.179,164571,0,0.473,139.957,56,42
40,0.329,210023,0,0.522,80.577,56,40
40,0.329,210023,0,0.522,80.577,35,40
51,0.48,235128,0,0.665,72.457,35,51
51,0.48,235128,0,0.665,72.457,56,51
62,0.147,132681,0,0.533,52.556,80,62
14,0.663,286232,0,0.797,133.989,25,7.9
5,0.718,292453,0,0.826,124.991,25,7.9
6,0.933,303397,0,0.972,127.03,25,7.9
5,0.666,464320,0,0.848,120.008,25,7.9
5,0.149,455826,0,0.766,119.008,25,7.9
7,0.619,322812,0,0.748,125.016,25,7.9
12,0.832,187426,0,0.853,151.18,25,7.9
14,0.804,68173,0,0.776,140.738,25,7.9
4,0.685,229013,0,0.829,132.667,25,7.9
7,0.279,201693,0,0.736,147.992,25,7.9
65,0.48,159600,0,0.787,99.978,35,62
56,0.361,178546,0,0.696,136.053,1,62
65,0.48,159600,0,0.787,99.978,1,62
20,0.352,135168,1,0.489,76.382,19,20
54,0.146,91226,0,0.523,99.938,114,44
34,0.309,222840,0,0.614,132.06,114,44
19,0.341,245133,0,0.558,129.897,13,19.75
20,0.28,250506,0,0.432,137.016,13,19.75
20,0.173,231800,0,0.628,120.508,13,19.75
21,0.297,238600,0,0.617,82.387,13,19.75
21,0.301,240746,0,0.451,128.212,13,19.75
19,0.295,206733,0,0.545,79.334,13,19.75
18,0.605,248133,0,0.699,105.981,13,19.75
20,0.0986,282960,0,0.505,109.73,13,19.75
22,0.573,255200,0,0.732,111.033,13,21.5
